"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL3806274";"";"0";"405.50";"0";"3.91";"13";"NC(=O)c1cncc(OCc2cccc(NC(=O)C34CC5CC(CC(C5)C3)C4)c2)c1";"IC50";"'='";"505.0";"nM";"6.30";"";"";"UO_0000065";"15.53";"0.29";"2.39";"6.68";"False";"CHEMBL3806935";"Inhibition of recombinant human C-terminal His-tagged SIRT2 (50 to 389 residues) expressed in Escherichia coli using Ac-RHK-K(Ac)-AMC as substrate incubated for 2 hrs by fluorescence analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3804824";"1";"Scientific Literature";"J. Med. Chem.";"2016";"None";""
"CHEMBL3907817";"";"0";"630.84";"2";"1.96";"2";"CC(=S)NCCCC[C@@H]1NC(=O)[C@H](Cc2csc3ccccc23)NC(=O)CCCCCCC(=O)NC[C@@H](C(N)=O)NC1=O";"IC50";"'='";"4240.0";"nM";"5.37";"";"";"UO_0000065";"8.52";"0.17";"3.41";"3.13";"False";"CHEMBL3861623";"Inhibition of recombinant human His6-tagged SIRT2 using H2N-HK-[Nepsilon-acetyl-lysine]-LM-COOH as substrate incubated for 12 mins in presence of beta-NAD+ by HPLC based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3860093";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";""
"CHEMBL3943751";"";"0";"666.89";"2";"3.07";"9";"CC(=S)NCCCC[C@@H]1NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CCCCCCC(=O)NCCCC[C@@H](C(N)=O)NC1=O";"IC50";"'='";"1400.0";"nM";"5.85";"";"";"UO_0000065";"8.78";"0.17";"2.78";"3.41";"False";"CHEMBL3861623";"Inhibition of recombinant human His6-tagged SIRT2 using H2N-HK-[Nepsilon-acetyl-lysine]-LM-COOH as substrate incubated for 12 mins in presence of beta-NAD+ by HPLC based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3860093";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";""
"CHEMBL3889954";"";"0";"582.81";"2";"1.86";"13";"CCCC[C@@H]1NC(=O)CCCCCCC(=O)NCCCC[C@@H](C(N)=O)NC(=O)[C@H](CCCCNC(C)=S)NC1=O";"IC50";"'='";"240.0";"nM";"6.62";"";"";"UO_0000065";"11.36";"0.23";"4.76";"3.86";"False";"CHEMBL3861623";"Inhibition of recombinant human His6-tagged SIRT2 using H2N-HK-[Nepsilon-acetyl-lysine]-LM-COOH as substrate incubated for 12 mins in presence of beta-NAD+ by HPLC based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3860093";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";""
"CHEMBL3907731";"";"0";"526.70";"2";"0.31";"14";"CC(=S)NCCCC[C@@H]1NC(=O)CNC(=O)CCCCCCC(=O)NCCCC[C@@H](C(N)=O)NC1=O";"IC50";"'='";"3900.0";"nM";"5.41";"";"";"UO_0000065";"10.27";"0.21";"5.10";"3.15";"False";"CHEMBL3861623";"Inhibition of recombinant human His6-tagged SIRT2 using H2N-HK-[Nepsilon-acetyl-lysine]-LM-COOH as substrate incubated for 12 mins in presence of beta-NAD+ by HPLC based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3860093";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";""
"CHEMBL3770486";"";"0";"420.56";"1";"5.02";"Cpd I";"Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3ccc4ccccc4c3)s2)n1";"IC50";"'>'";"200000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4417384";"Inhibition of SIRT3 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4414672";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";""
"CHEMBL4070149";"";"0";"504.64";"2";"5.72";"28e";"Cc1cc(C)nc(SCC(=O)Nc2cccc(COc3ccc(NC(=O)c4cccs4)cc3)c2)n1";"IC50";"'='";"42.0";"nM";"7.38";"";"";"UO_0000065";"14.62";"0.29";"1.66";"7.91";"False";"CHEMBL4021363";"Inhibition of human SIRT2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4020726";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";""
"CHEMBL4176673";"";"0";"552.73";"1";"4.22";"39";"CNC(=S)NCCCC(=O)Nc1ccc(OCc2cccc(NC(=O)CSc3nc(C)cc(C)n3)c2)cc1";"IC50";"'='";"9560.0";"nM";"5.02";"";"";"UO_0000065";"9.08";"0.18";"0.80";"4.28";"False";"CHEMBL4156262";"Inhibition of recombinant His-tagged SIRT2 (56 to 356 residues) (unknown origin) expressed in Escherichia coli Transetta(DE3) using AcIQF as substrate preincubated for 30 mins followed by substrate and NAD+ addition measured after 2 hrs by fluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4152324";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL1456134";"";"0";"200.27";"0";"3.00";"6";"Sc1nc2c(ccc3ccccc32)[nH]1";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"24.97";"0.49";"2.00";"17.43";"False";"CHEMBL1799846";"Inhibition of human N-terminally His6-tagged Sirt2 using ZMAL as substrate after 4 hrs by homogeneous fluorescent deacetylase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1795265";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";"None";""
"CHEMBL1797923";"";"0";"181.22";"0";"1.63";"9c";"COc1ccc2[nH]c(=S)[nH]c2n1";"IC50";"'='";"16300.0";"nM";"4.79";"";"";"UO_0000065";"26.42";"0.54";"3.16";"8.92";"False";"CHEMBL1799846";"Inhibition of human N-terminally His6-tagged Sirt2 using ZMAL as substrate after 4 hrs by homogeneous fluorescent deacetylase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1795265";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";"None";""
"CHEMBL200544";"";"0";"319.36";"0";"4.47";"3";"CCOC(=O)c1ccccc1/N=C/c1c(O)ccc2ccccc12";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL859745";"Inhibitory activity against human SIRT2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141869";"1";"Scientific Literature";"J. Med. Chem.";"2005";"None";""
"CHEMBL1370863";"";"0";"236.28";"0";"0.93";"6d";"CN1CCN(c2ccc([N+](=O)[O-])c(N)c2)CC1";"IC50";"'>'";"200000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4625001";"Inhibition of SIRT2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4622928";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";""
"CHEMBL2164004";"";"0";"359.69";"1";"5.80";"1l";"CCCCCCCC1CC(=O)c2cc(Cl)cc(Br)c2O1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL2167131";"Inhibition of human recombinant GST-tagged SIRT2 preincubated for 5 mins measured after 1 hr by Fluor de Lys-based fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2163190";"1";"Scientific Literature";"J. Med. Chem.";"2012";"None";""
"CHEMBL2152575";"";"0";"268.36";"0";"3.83";"7q";"CC(C)(C)c1ccc(Nc2ccccc2C(N)=O)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2156443";"Inhibition of human recombinant SIRT2 using Fluor de Lys-SIRT as substrate incubated for 60 mins prior to substrate addition measured after 60 mins by fluorimetric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2150931";"1";"Scientific Literature";"J. Med. Chem.";"2012";"None";""
"CHEMBL420311";"";"0";"248.71";"0";"2.73";"10, EX-527";"NC(=O)C1CCCc2c1[nH]c1ccc(Cl)cc21";"IC50";"'='";"14000.0";"nM";"4.85";"";"";"UO_0000065";"19.52";"0.39";"2.12";"8.24";"True";"CHEMBL887559";"Inhibition of SIRT2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144627";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL245011";"";"0";"409.46";"0";"3.28";"7g";"CC(C)(NC(=O)/C=C/c1ccc(O)cc1)C(=O)NCCc1c[nH]c2ccc(F)cc12";"IC50";"'='";"80000.0";"nM";"4.10";"";"";"UO_0000065";"10.01";"0.19";"0.82";"4.35";"True";"CHEMBL887559";"Inhibition of SIRT2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144627";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL244160";"";"0";"522.65";"1";"4.36";"7a";"O=C(/C=C/c1ccc(OCc2ccccc2)cc1)NC1(C(=O)NCCc2c[nH]c3ccccc23)CCNCC1";"IC50";"'='";"63000.0";"nM";"4.20";"";"";"UO_0000065";"8.04";"0.15";"-0.16";"4.41";"True";"CHEMBL887559";"Inhibition of SIRT2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144627";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL23832";"FENAMIC ACID ";"1";"213.24";"0";"3.13";"7ab";"O=C(O)c1ccccc1Nc1ccccc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2156443";"Inhibition of human recombinant SIRT2 using Fluor de Lys-SIRT as substrate incubated for 60 mins prior to substrate addition measured after 60 mins by fluorimetric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2150931";"1";"Scientific Literature";"J. Med. Chem.";"2012";"None";""
"CHEMBL2152587";"";"0";"226.28";"0";"2.55";"7ag";"CN(c1ccccc1)c1ccccc1C(N)=O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2156443";"Inhibition of human recombinant SIRT2 using Fluor de Lys-SIRT as substrate incubated for 60 mins prior to substrate addition measured after 60 mins by fluorimetric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2150931";"1";"Scientific Literature";"J. Med. Chem.";"2012";"None";""
"CHEMBL2152617";"";"0";"346.43";"0";"4.46";"33d";"Cc1ccc(CCOc2cccc(Nc3ccccc3C(N)=O)c2)cc1";"IC50";"'='";"1600.0";"nM";"5.80";"";"";"UO_0000065";"16.73";"0.30";"1.34";"9.01";"False";"CHEMBL2156443";"Inhibition of human recombinant SIRT2 using Fluor de Lys-SIRT as substrate incubated for 60 mins prior to substrate addition measured after 60 mins by fluorimetric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2150931";"1";"Scientific Literature";"J. Med. Chem.";"2012";"None";""
"CHEMBL2152621";"";"0";"350.39";"0";"4.29";"33i";"NC(=O)c1ccccc1Nc1cccc(OCCc2cccc(F)c2)c1";"IC50";"'='";"570.0";"nM";"6.24";"";"";"UO_0000065";"17.82";"0.33";"1.95";"9.70";"False";"CHEMBL2156443";"Inhibition of human recombinant SIRT2 using Fluor de Lys-SIRT as substrate incubated for 60 mins prior to substrate addition measured after 60 mins by fluorimetric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2150931";"1";"Scientific Literature";"J. Med. Chem.";"2012";"None";""
"CHEMBL2152622";"";"0";"350.39";"0";"4.29";"33j";"NC(=O)c1ccccc1Nc1cccc(OCCc2ccc(F)cc2)c1";"IC50";"'='";"2700.0";"nM";"5.57";"";"";"UO_0000065";"15.89";"0.29";"1.28";"8.65";"False";"CHEMBL2156443";"Inhibition of human recombinant SIRT2 using Fluor de Lys-SIRT as substrate incubated for 60 mins prior to substrate addition measured after 60 mins by fluorimetric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2150931";"1";"Scientific Literature";"J. Med. Chem.";"2012";"None";""
"CHEMBL3237023";"";"0";"469.54";"0";"3.04";"115";"CN(c1ccc(S(C)(=O)=O)cc1)S(=O)(=O)c1cccc(C(=O)Nc2ccc(C#N)cc2)c1";"IC50";"'='";"9500.0";"nM";"5.02";"";"";"UO_0000065";"10.70";"0.21";"1.98";"4.04";"False";"CHEMBL3240191";"Inhibition of SIRT-2 (unknown origin) by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3232865";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"None";""
"CHEMBL1588664";"";"0";"366.33";"0";"3.19";"9, BAS13555470";"O=C(Nc1ccc(O)c(C(=O)O)c1)c1cccc(NC(=O)c2ccco2)c1";"IC50";"'='";"751000.0";"nM";"3.12";"Outside typical range";"";"UO_0000065";"";"";"";"";"True";"CHEMBL3295499";"Inhibition of SIRT2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286264";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL3343653";"";"0";"397.43";"0";"4.69";"65";"Cc1ccc(C(=O)Nc2cccc3c(Oc4cncc(C(N)=O)c4)cccc23)cc1";"IC50";"'='";"77.4";"nM";"7.11";"";"";"UO_0000065";"17.89";"0.32";"2.42";"7.54";"False";"CHEMBL3383626";"Inhibition of full length human SIRT2 expressed in Escherichia coli BL21 (DE3) cells using fluorogenic 7-amino-4-methylcoumarin (AMC)-labeled peptide by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BL21-DE3";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351796";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL490905";"";"0";"336.77";"0";"4.45";"8, MC2300";"O=C1Oc2ccc3ccccc3c2CC1C(=O)c1ccccc1Cl";"IC50";"'='";"9400.0";"nM";"5.03";"";"";"UO_0000065";"14.93";"0.29";"0.58";"11.59";"True";"CHEMBL1069456";"Inhibition of human recombinant SIRT2 by Flour de Lys assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1159066";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None";""
"CHEMBL4067313";"";"0";"435.98";"0";"4.81";"14g";"O=c1c2c3c(sc2ncn1Cc1ccccc1)CC(NCc1ccccc1Cl)CC3";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4005585";"Inhibition of recombinant human C-terminal His-tagged SIRT2 (50 to 389 end residues) expressed in Escherichia coli using p53 derived (379 to 382 residues) fluorogenic peptide substrate RHKK(Ac)-AMC preincubated for 10 mins followed by substrate addition in presence of NAD+ by fluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4004822";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL4060655";"";"0";"457.64";"1";"5.69";"24d";"O=c1c2c3c(sc2ncn1Cc1ccc2ccccc2c1)CC(NCC1CCCCC1)CC3";"IC50";"'='";"5530.0";"nM";"5.26";"";"";"UO_0000065";"11.49";"0.22";"-0.43";"11.20";"False";"CHEMBL4005585";"Inhibition of recombinant human C-terminal His-tagged SIRT2 (50 to 389 end residues) expressed in Escherichia coli using p53 derived (379 to 382 residues) fluorogenic peptide substrate RHKK(Ac)-AMC preincubated for 10 mins followed by substrate addition in presence of NAD+ by fluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4004822";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL4099120";"";"0";"471.58";"0";"4.91";"28a";"COc1ccc2ccccc2c1Cn1cnc2sc3c(c2c1=O)CCC(NCc1ccco1)C3";"IC50";"'='";"5240.0";"nM";"5.28";"";"";"UO_0000065";"11.20";"0.21";"0.37";"7.62";"False";"CHEMBL4005585";"Inhibition of recombinant human C-terminal His-tagged SIRT2 (50 to 389 end residues) expressed in Escherichia coli using p53 derived (379 to 382 residues) fluorogenic peptide substrate RHKK(Ac)-AMC preincubated for 10 mins followed by substrate addition in presence of NAD+ by fluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4004822";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL4089677";"";"0";"421.52";"0";"3.76";"28f";"COc1ccccc1Cn1cnc2sc3c(c2c1=O)CCC(NCc1ccco1)C3";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4005585";"Inhibition of recombinant human C-terminal His-tagged SIRT2 (50 to 389 end residues) expressed in Escherichia coli using p53 derived (379 to 382 residues) fluorogenic peptide substrate RHKK(Ac)-AMC preincubated for 10 mins followed by substrate addition in presence of NAD+ by fluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4004822";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL4084315";"";"0";"391.50";"0";"3.75";"28g";"O=c1c2c3c(sc2ncn1Cc1ccccc1)CC(NCc1ccco1)CC3";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4005585";"Inhibition of recombinant human C-terminal His-tagged SIRT2 (50 to 389 end residues) expressed in Escherichia coli using p53 derived (379 to 382 residues) fluorogenic peptide substrate RHKK(Ac)-AMC preincubated for 10 mins followed by substrate addition in presence of NAD+ by fluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4004822";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL4103561";"";"0";"458.61";"0";"4.76";"30e";"O=c1c2c3c(sc2ncn1Cc1cccc2cccnc12)CC(NCc1cccs1)CC3";"IC50";"'='";"2560.0";"nM";"5.59";"";"";"UO_0000065";"12.19";"0.24";"0.83";"9.35";"False";"CHEMBL4005585";"Inhibition of recombinant human C-terminal His-tagged SIRT2 (50 to 389 end residues) expressed in Escherichia coli using p53 derived (379 to 382 residues) fluorogenic peptide substrate RHKK(Ac)-AMC preincubated for 10 mins followed by substrate addition in presence of NAD+ by fluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4004822";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL4101926";"";"0";"525.67";"2";"5.37";"33a";"COc1ccccc1CCNC1CCc2c(sc3ncn(Cc4c(OC)ccc5ccccc45)c(=O)c23)C1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4005585";"Inhibition of recombinant human C-terminal His-tagged SIRT2 (50 to 389 end residues) expressed in Escherichia coli using p53 derived (379 to 382 residues) fluorogenic peptide substrate RHKK(Ac)-AMC preincubated for 10 mins followed by substrate addition in presence of NAD+ by fluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4004822";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL4068463";"";"0";"467.59";"1";"5.64";"35b";"COc1ccccc1NC1CCc2c(sc3ncn(Cc4cccc5ccccc45)c(=O)c23)C1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4005585";"Inhibition of recombinant human C-terminal His-tagged SIRT2 (50 to 389 end residues) expressed in Escherichia coli using p53 derived (379 to 382 residues) fluorogenic peptide substrate RHKK(Ac)-AMC preincubated for 10 mins followed by substrate addition in presence of NAD+ by fluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4004822";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL4063850";"";"0";"451.60";"1";"5.94";"38d";"Cc1cccc(NC2CCc3c(sc4ncn(Cc5ccc6ccccc6c5)c(=O)c34)C2)c1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4005585";"Inhibition of recombinant human C-terminal His-tagged SIRT2 (50 to 389 end residues) expressed in Escherichia coli using p53 derived (379 to 382 residues) fluorogenic peptide substrate RHKK(Ac)-AMC preincubated for 10 mins followed by substrate addition in presence of NAD+ by fluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4004822";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL4086743";"";"0";"430.58";"0";"4.44";"41e";"O=c1c2c3c(sc2ncn1Cc1cccc2cccnc12)CC(NC1CCCC1)CC3";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4005585";"Inhibition of recombinant human C-terminal His-tagged SIRT2 (50 to 389 end residues) expressed in Escherichia coli using p53 derived (379 to 382 residues) fluorogenic peptide substrate RHKK(Ac)-AMC preincubated for 10 mins followed by substrate addition in presence of NAD+ by fluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4004822";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
